threshold,fpr,tpr
0.6038794490734161,0.18222222222222223,0.6883333333333334
0.6030983209168381,0.1827777777777778,0.6883333333333334
0.5992731828302951,0.1827777777777778,0.69
0.598213041547698,0.18333333333333332,0.69
0.5979324107400651,0.18333333333333332,0.6905555555555556
0.5955180722327881,0.18444444444444444,0.6905555555555556
0.5943799396809915,0.18444444444444444,0.6911111111111111
0.5943757590196608,0.185,0.6911111111111111
0.5937128804638239,0.185,0.6922222222222222
0.5917176670667879,0.18555555555555556,0.6922222222222222
0.5903376640318412,0.18555555555555556,0.6933333333333334
0.5889333179133783,0.18611111111111112,0.6933333333333334
0.5870082359191935,0.18611111111111112,0.6938888888888889
0.5868225306513777,0.18666666666666668,0.6938888888888889
0.5867234017613328,0.18666666666666668,0.6944444444444444
0.5849038966317561,0.18722222222222223,0.6944444444444444
0.5770558965407606,0.18722222222222223,0.6988888888888889
0.5760428197707785,0.18777777777777777,0.6988888888888889
0.5749600728803174,0.18777777777777777,0.6994444444444444
0.5728881787132165,0.18833333333333332,0.6994444444444444
0.571993281793788,0.18833333333333332,0.7005555555555556
0.5706543583217499,0.19,0.7005555555555556
0.5659402166460317,0.19,0.7022222222222222
0.5605095353153283,0.19055555555555556,0.7022222222222222
0.559567210681186,0.19055555555555556,0.7033333333333334
0.5589631775365835,0.19166666666666668,0.7033333333333334
0.554166802921654,0.19166666666666668,0.705
0.5535989415785052,0.1922222222222222,0.705
0.5535492269118985,0.1922222222222222,0.7055555555555556
0.5519997648591287,0.19277777777777777,0.7055555555555556
0.5478792770992602,0.19277777777777777,0.7072222222222222
0.5450556019615129,0.195,0.7072222222222222
0.5438837011150879,0.195,0.7077777777777777
0.5435811967358475,0.19666666666666666,0.7077777777777777
0.539557012280526,0.19666666666666666,0.7088888888888889
0.5391172958148748,0.19722222222222222,0.7088888888888889
0.537016627204959,0.19722222222222222,0.7094444444444444
0.5356395757264476,0.1988888888888889,0.7094444444444444
0.5332135544709805,0.1988888888888889,0.7111111111111111
0.5238376380915561,0.20277777777777778,0.7111111111111111
0.523737387082615,0.20277777777777778,0.7122222222222222
0.5213458820418098,0.20444444444444446,0.7122222222222222
0.5208127315066324,0.20444444444444446,0.7133333333333334
0.5185245893359538,0.20555555555555555,0.7133333333333334
0.5162708233321651,0.20555555555555555,0.7144444444444444
0.5161458352405035,0.2061111111111111,0.7144444444444444
0.5145626244182246,0.2061111111111111,0.715
0.5124887998627938,0.20833333333333334,0.715
0.5084395359050404,0.20833333333333334,0.7166666666666667
0.5058376452196822,0.20944444444444443,0.7166666666666667
0.5027341754991428,0.20944444444444443,0.7188888888888889
0.5024912944382179,0.21,0.7188888888888889
0.5009841285129519,0.21,0.72
0.5007343029685065,0.21055555555555555,0.72
0.500676928623711,0.21055555555555555,0.7205555555555555
0.5003434298643923,0.2111111111111111,0.7205555555555555
0.4995225235389814,0.2111111111111111,0.7211111111111111
0.49757307997025935,0.21166666666666667,0.7211111111111111
0.49608544171704927,0.21166666666666667,0.7227777777777777
0.4952749885662362,0.21222222222222223,0.7227777777777777
0.49524278712724557,0.21222222222222223,0.7233333333333334
0.4948112014947167,0.2127777777777778,0.7233333333333334
0.49210744176864596,0.2127777777777778,0.725
0.48897612946257984,0.21444444444444444,0.725
0.48623522336908565,0.21444444444444444,0.7272222222222222
0.48457871488359483,0.21555555555555556,0.7272222222222222
0.48272870476315777,0.21555555555555556,0.7288888888888889
0.48202581932150457,0.21611111111111111,0.7288888888888889
0.479882774486858,0.21611111111111111,0.7294444444444445
0.47909662899236083,0.21666666666666667,0.7294444444444445
0.4754851916847619,0.21666666666666667,0.7327777777777778
0.4744474117650299,0.21722222222222223,0.7327777777777778
0.47371934229581336,0.21722222222222223,0.7333333333333333
0.4704342751494167,0.21944444444444444,0.7333333333333333
0.4692703160347089,0.21944444444444444,0.7338888888888889
0.46829410511933844,0.22,0.7338888888888889
0.46663241464090466,0.22,0.7361111111111112
0.4663179099387629,0.22055555555555556,0.7361111111111112
0.4630717199282415,0.22055555555555556,0.7372222222222222
0.46229296316228574,0.22111111111111112,0.7372222222222222
0.4604979946544534,0.22111111111111112,0.7377777777777778
0.45768935457977045,0.2222222222222222,0.7377777777777778
0.45645012923136585,0.2222222222222222,0.7388888888888889
